inference_status,run_id,seed,cohort,q_q,k_y,overlap,P_solo_observed,P_solo_event_step,P_solo_confirmation_step,P_solo_lower_bound,P_solo_upper_bound,P_solo_censoring,P_solo_restricted_step,P_probe_generic_observed,P_probe_generic_event_step,P_probe_generic_confirmation_step,P_probe_generic_lower_bound,P_probe_generic_upper_bound,P_probe_generic_censoring,P_probe_generic_restricted_step,P_probe_selective_observed,P_probe_selective_event_step,P_probe_selective_confirmation_step,P_probe_selective_lower_bound,P_probe_selective_upper_bound,P_probe_selective_censoring,P_probe_selective_restricted_step,P_behavior_observed,P_behavior_event_step,P_behavior_confirmation_step,P_behavior_lower_bound,P_behavior_upper_bound,P_behavior_censoring,P_behavior_restricted_step,P_causal_observed,P_causal_event_step,P_causal_confirmation_step,P_causal_lower_bound,P_causal_upper_bound,P_causal_censoring,P_causal_restricted_step,P_pure_observed,P_pure_event_step,P_pure_confirmation_step,P_pure_lower_bound,P_pure_upper_bound,P_pure_censoring,P_pure_restricted_step,P_causal_minus_probe_selective_lag,P_causal_minus_probe_selective_interval_relation,P_behavior_minus_probe_selective_lag,P_behavior_minus_probe_selective_interval_relation,P_behavior_minus_causal_lag,P_behavior_minus_causal_interval_relation,Q_solo_observed,Q_solo_event_step,Q_solo_confirmation_step,Q_solo_lower_bound,Q_solo_upper_bound,Q_solo_censoring,Q_solo_restricted_step,Q_probe_generic_observed,Q_probe_generic_event_step,Q_probe_generic_confirmation_step,Q_probe_generic_lower_bound,Q_probe_generic_upper_bound,Q_probe_generic_censoring,Q_probe_generic_restricted_step,Q_probe_selective_observed,Q_probe_selective_event_step,Q_probe_selective_confirmation_step,Q_probe_selective_lower_bound,Q_probe_selective_upper_bound,Q_probe_selective_censoring,Q_probe_selective_restricted_step,Q_behavior_observed,Q_behavior_event_step,Q_behavior_confirmation_step,Q_behavior_lower_bound,Q_behavior_upper_bound,Q_behavior_censoring,Q_behavior_restricted_step,Q_causal_observed,Q_causal_event_step,Q_causal_confirmation_step,Q_causal_lower_bound,Q_causal_upper_bound,Q_causal_censoring,Q_causal_restricted_step,Q_pure_observed,Q_pure_event_step,Q_pure_confirmation_step,Q_pure_lower_bound,Q_pure_upper_bound,Q_pure_censoring,Q_pure_restricted_step,Q_causal_minus_probe_selective_lag,Q_causal_minus_probe_selective_interval_relation,Q_behavior_minus_probe_selective_lag,Q_behavior_minus_probe_selective_interval_relation,Q_behavior_minus_causal_lag,Q_behavior_minus_causal_interval_relation,Y_solo_observed,Y_solo_event_step,Y_solo_confirmation_step,Y_solo_lower_bound,Y_solo_upper_bound,Y_solo_censoring,Y_solo_restricted_step,Y_probe_generic_observed,Y_probe_generic_event_step,Y_probe_generic_confirmation_step,Y_probe_generic_lower_bound,Y_probe_generic_upper_bound,Y_probe_generic_censoring,Y_probe_generic_restricted_step,Y_probe_selective_observed,Y_probe_selective_event_step,Y_probe_selective_confirmation_step,Y_probe_selective_lower_bound,Y_probe_selective_upper_bound,Y_probe_selective_censoring,Y_probe_selective_restricted_step,Y_behavior_observed,Y_behavior_event_step,Y_behavior_confirmation_step,Y_behavior_lower_bound,Y_behavior_upper_bound,Y_behavior_censoring,Y_behavior_restricted_step,Y_causal_observed,Y_causal_event_step,Y_causal_confirmation_step,Y_causal_lower_bound,Y_causal_upper_bound,Y_causal_censoring,Y_causal_restricted_step,Y_pure_observed,Y_pure_event_step,Y_pure_confirmation_step,Y_pure_lower_bound,Y_pure_upper_bound,Y_pure_censoring,Y_pure_restricted_step,Y_causal_minus_probe_selective_lag,Y_causal_minus_probe_selective_interval_relation,Y_behavior_minus_probe_selective_lag,Y_behavior_minus_probe_selective_interval_relation,Y_behavior_minus_causal_lag,Y_behavior_minus_causal_interval_relation,compressed_phase_sequence,goal_sequence,goal_transition_count,distinct_pure_goals,goal_cycle,time_share_P,time_share_Q,time_share_Y,time_share_D,bridge_phase,bridge_taxonomy,bridge_signature,bridge_to_final_phase,bridge_to_final_taxonomy,bridge_behavior_P,bridge_causal_P,final_behavior_P,final_causal_P,final_probe_P,final_probe_selectivity_P,final_pure_P,bridge_behavior_Q,bridge_causal_Q,final_behavior_Q,final_causal_Q,final_probe_Q,final_probe_selectivity_Q,final_pure_Q,bridge_behavior_Y,bridge_causal_Y,final_behavior_Y,final_causal_Y,final_probe_Y,final_probe_selectivity_Y,final_pure_Y,final_phase,final_taxonomy,final_signature,final_signature_bits,final_function_family,final_essential_variables,final_essential_variable_count,final_monotone_in_candidates,final_nearest_named_rules,final_nearest_named_hamming,final_tuple_consistency,final_codeword_consistency,final_nuisance_consistency,final_tuple_composite,final_codeword_patch,final_nuisance_sensitive,final_nested_training_support_accuracy,final_absent_q_only_accuracy
adaptive_exploratory_posthoc_with_fresh_seed_replication,7054aad2a0bbafb37c49,127,fresh,0.99,3,independent,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,5,probe_selective_before_causal,5,probe_selective_before_behavior,0,unresolved_on_log_grid,1,2,3,1,2,interval,2,1,45,62,33,45,interval,45,1,45,62,33,45,interval,45,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,40,probe_selective_before_causal,40,probe_selective_before_behavior,0,unresolved_on_log_grid,1,3,4,2,3,interval,3,1,790,1085,575,790,interval,790,1,575,790,418,575,interval,575,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q -> D,P -> Q,1,2,0,0.0084228515625,0.0743408203125,0.0,0.917236328125,D,raw_codeword_patch,23,D -> D,raw_codeword_patch -> raw_codeword_patch,0.646240234375,0.6484375,0.59619140625,0.5960693359375,1.0,0.28662109375,0,0.695068359375,0.69927978515625,0.60009765625,0.59967041015625,0.999267578125,0.285888671875,0,0.804931640625,0.801513671875,0.89990234375,0.9011637369791667,1.0,0.28662109375,0,D,raw_codeword_patch,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.89990234375,0.90625,0.94775390625,0,1,0,0.869140625,0.9921875
adaptive_exploratory_posthoc_with_fresh_seed_replication,09aec84f7a0932e2bc0e,127,fresh,0.99,3,nested,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,5,probe_selective_before_causal,5,probe_selective_before_behavior,0,unresolved_on_log_grid,1,2,3,1,2,interval,2,1,45,62,33,45,interval,45,1,45,62,33,45,interval,45,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,40,probe_selective_before_causal,40,probe_selective_before_behavior,0,unresolved_on_log_grid,1,3,4,2,3,interval,3,1,575,790,418,575,interval,575,1,575,790,418,575,interval,575,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q -> D,P -> Q,1,2,0,0.0084228515625,0.0516357421875,0.0,0.93994140625,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> raw_codeword_patch,0.29345703125,0.29248046875,0.364013671875,0.364990234375,0.99951171875,0.2861328125,0,0.73193359375,0.734130859375,0.636474609375,0.63525390625,0.998779296875,0.285400390625,0,0.76806640625,0.7655843098958333,0.863525390625,0.8640950520833333,1.0,0.28662109375,0,D,raw_codeword_patch,113,01110001,nested_support_gate_Y_if_P_equals_Q_else_Q,P+Q+Y,3,0,nested_support_gate_Y_if_P_equals_Q_else_Q,0,0.885986328125,0.921875,0.935302734375,0,1,0,0.9996744791666666,0.455078125
adaptive_exploratory_posthoc_with_fresh_seed_replication,5c2976adbb1dd323c4a8,127,fresh,0.99,5,independent,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,5,probe_selective_before_causal,5,probe_selective_before_behavior,0,unresolved_on_log_grid,1,2,3,1,2,interval,2,1,45,62,33,45,interval,45,1,45,62,33,45,interval,45,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,40,probe_selective_before_causal,40,probe_selective_before_behavior,0,unresolved_on_log_grid,1,45,62,33,45,interval,45,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q,P -> Q,1,2,0,0.0084228515625,0.99102783203125,0.0,0.00054931640625,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.532470703125,0.53125,0.533203125,0.53125,0.98486328125,0.39697265625,0,0.967529296875,0.969482421875,0.966796875,0.968994140625,0.994873046875,0.406982421875,1,0.508544921875,0.50458984375,0.51171875,0.50732421875,0.49853515625,-0.08935546875,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.966796875,1.0,0.966796875,0,0,0,0.65234375,0.08984375
adaptive_exploratory_posthoc_with_fresh_seed_replication,c5b8fe42c567f606b117,127,fresh,0.99,5,nested,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,4,5,3,4,interval,4,1,5,7,4,5,interval,5,1,5,7,4,5,interval,5,5,probe_selective_before_causal,4,probe_selective_before_behavior,-1,unresolved_on_log_grid,1,2,3,1,2,interval,2,1,45,62,33,45,interval,45,1,45,62,33,45,interval,45,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,40,probe_selective_before_causal,40,probe_selective_before_behavior,0,unresolved_on_log_grid,1,45,62,33,45,interval,45,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q,P -> Q,1,2,0,0.0084228515625,0.99102783203125,0.0,0.00054931640625,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.498291015625,0.4970703125,0.494140625,0.4925537109375,0.985107421875,0.390625,0,0.996826171875,0.99639892578125,0.99169921875,0.9910888671875,0.999267578125,0.40478515625,1,0.500244140625,0.501025390625,0.5048828125,0.5052978515625,0.5673828125,-0.027099609375,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.99169921875,1.0,0.99169921875,0,0,0,0.6731770833333334,0.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,7fbe0830576d2561cac7,131,fresh,0.9,3,independent,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,13,17,9,13,interval,13,1,222,304,161,222,interval,222,1,222,304,161,222,interval,222,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,82,unresolved_on_log_grid,82,unresolved_on_log_grid,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.00762939453125,0.0,0.9678955078125,0.02447509765625,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.999267578125,0.317626953125,0,0.5,0.5,0.5,0.5,0.9833984375,0.3017578125,0,1.0,1.0,1.0,1.0,1.0,0.318359375,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,96afa08359b3b8c4370e,131,fresh,0.9,3,nested,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,13,17,9,13,interval,13,1,161,222,117,161,interval,161,1,117,161,85,117,interval,117,1,222,304,161,222,interval,222,1,222,304,161,222,interval,222,1,222,304,161,222,interval,222,105,probe_selective_before_causal,105,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.015625,0.0,0.97662353515625,0.00775146484375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,1.0,0.3759765625,0,0.5,0.5,0.5,0.5,0.66650390625,0.04248046875,0,1.0,1.0,1.0,1.0,1.0,0.3759765625,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,8b704fd713c3b01e3f6c,131,fresh,0.9,5,independent,1,7,9,5,7,interval,7,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,62,85,45,62,interval,62,1,790,1085,575,790,interval,790,1,575,790,418,575,interval,575,1,1085,1491,790,1085,interval,1085,1,1085,1491,790,1085,interval,1085,1,1085,1491,790,1085,interval,1085,510,probe_selective_before_causal,510,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.00762939453125,0.0,0.88555908203125,0.1068115234375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.503662109375,0.503662109375,0.5,0.5,0.99560546875,0.351806640625,0,0.503662109375,0.5032958984375,0.5,0.5,0.966552734375,0.32275390625,0,0.996337890625,0.9964599609375,1.0,1.0,1.0,0.356201171875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,8ea8bfaa4b45a659b5cf,131,fresh,0.9,5,nested,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,62,85,45,62,interval,62,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,0,unresolved_on_log_grid,0,unresolved_on_log_grid,0,unresolved_on_log_grid,D -> P -> Y,P -> Y,1,2,0,0.042724609375,0.0,0.9559326171875,0.0013427734375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.99951171875,0.385498046875,0,0.5,0.5,0.5,0.5,0.66259765625,0.048583984375,0,1.0,1.0,1.0,1.0,1.0,0.385986328125,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,6f310f78e243a6ec9fc4,131,fresh,0.95,3,independent,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,304,418,222,304,interval,304,1,222,304,161,222,interval,222,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,196,probe_selective_before_causal,196,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00518798828125,0.014404296875,0.9559326171875,0.02447509765625,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.9990234375,0.3251953125,0,0.5,0.5,0.5,0.5,0.992431640625,0.318603515625,0,1.0,1.0,1.0,1.0,1.0,0.326171875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,7db66a98293380669a2c,131,fresh,0.95,3,nested,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,9,13,7,9,interval,9,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,117,161,85,117,interval,117,1,117,161,85,117,interval,117,1,117,161,85,117,interval,117,84,probe_selective_before_causal,84,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,222,304,161,222,interval,222,1,161,222,117,161,interval,161,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,143,probe_selective_before_causal,143,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00762939453125,0.01104736328125,0.9678955078125,0.013427734375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.99853515625,0.30029296875,0,0.5,0.5,0.5,0.5,1.0,0.3017578125,0,1.0,1.0,1.0,1.0,1.0,0.3017578125,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,2cb4ff197e7fa56a51ba,131,fresh,0.95,5,independent,1,7,9,5,7,interval,7,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,62,85,45,62,interval,62,1,1085,1491,790,1085,interval,1085,1,790,1085,575,790,interval,790,1,1491,2048,1085,1491,interval,1491,1,1491,2048,1085,1491,interval,1491,1,1491,2048,1085,1491,interval,1491,701,probe_selective_before_causal,701,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00518798828125,0.02313232421875,0.8427734375,0.12890625,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.56005859375,0.5621337890625,0.51318359375,0.51513671875,0.9716796875,0.333251953125,0,0.56201171875,0.56329345703125,0.51318359375,0.51361083984375,0.94091796875,0.302490234375,0,0.9365234375,0.9354736328125,0.98681640625,0.9861083984375,1.0,0.361572265625,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.98681640625,0.9921875,0.98876953125,0,0,0,0.982421875,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,971cd7d746a6d0a3eba8,131,fresh,0.95,5,nested,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,9,13,7,9,interval,9,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,117,161,85,117,interval,117,1,117,161,85,117,interval,117,1,117,161,85,117,interval,117,84,probe_selective_before_causal,84,probe_selective_before_behavior,0,unresolved_on_log_grid,1,62,85,45,62,interval,62,1,1085,1491,790,1085,interval,1085,1,790,1085,575,790,interval,790,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D,P -> Q,1,2,0,0.00762939453125,0.07098388671875,0.0,0.92138671875,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,0.253173828125,0.2540283203125,0.254150390625,0.2537841796875,0.98193359375,0.3125,0,0.751708984375,0.75177001953125,0.746337890625,0.7464599609375,0.998291015625,0.328857421875,0,0.748291015625,0.74814453125,0.753662109375,0.7534423828125,0.978759765625,0.309326171875,0,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,01110001,nested_support_gate_Y_if_P_equals_Q_else_Q,P+Q+Y,3,0,nested_support_gate_Y_if_P_equals_Q_else_Q,0,0.995849609375,0.99609375,0.995849609375,1,0,0,0.9996744791666666,0.015625
adaptive_exploratory_posthoc_with_fresh_seed_replication,6053fce6b98a4bf26088,131,fresh,0.99,3,independent,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,790,1085,575,790,interval,790,1,575,790,418,575,interval,575,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D,P -> Q,1,2,0,0.00518798828125,0.0743408203125,0.0,0.92047119140625,D,tuple:majority_PQY,23,D -> D,tuple:majority_PQY -> raw_codeword_patch,0.6630859375,0.66162109375,0.593017578125,0.59375,0.99267578125,0.2958984375,0,0.7236328125,0.72100830078125,0.603271484375,0.60302734375,0.999267578125,0.302490234375,0,0.7763671875,0.7764078776041667,0.896728515625,0.8967692057291667,1.0,0.30322265625,0,D,raw_codeword_patch,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.896728515625,0.9375,0.927001953125,0,1,0,0.869140625,0.9794921875
adaptive_exploratory_posthoc_with_fresh_seed_replication,eccbe4c111865e00542c,131,fresh,0.99,3,nested,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,575,790,418,575,interval,575,1,418,575,304,418,interval,418,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D,P -> Q,1,2,0,0.00518798828125,0.0516357421875,0.0,0.94317626953125,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> tuple:three_candidate_interaction,0.279052734375,0.278564453125,0.361572265625,0.358642578125,0.995849609375,0.278076171875,0,0.737060546875,0.73797607421875,0.638916015625,0.63836669921875,1.0,0.2822265625,0,0.762939453125,0.7619222005208333,0.861083984375,0.8612060546875,1.0,0.2822265625,0,D,tuple:three_candidate_interaction,81,01010001,three_candidate_interaction,P+Q+Y,3,0,nested_support_gate_Y_if_P_equals_Q_else_Q+pure_Y,1,0.905029296875,0.890625,0.930419921875,1,0,0,0.9996744791666666,0.4453125
adaptive_exploratory_posthoc_with_fresh_seed_replication,ffbf1a7c23b4fdb17e03,131,fresh,0.99,5,independent,1,7,9,5,7,interval,7,1,4,5,3,4,interval,4,1,0,1,0,0,left,0,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,1,13,17,9,13,interval,13,13,probe_selective_before_causal,13,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,33,45,24,33,interval,33,1,24,33,17,24,interval,24,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,61,probe_selective_before_causal,61,probe_selective_before_behavior,0,unresolved_on_log_grid,1,62,85,45,62,interval,62,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q,P -> Q,1,2,0,0.00518798828125,0.99102783203125,0.0,0.0037841796875,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.547119140625,0.549072265625,0.55517578125,0.5577392578125,0.974853515625,0.376220703125,0,0.950439453125,0.94854736328125,0.94091796875,0.9378662109375,0.99267578125,0.39404296875,1,0.536376953125,0.5367431640625,0.54541015625,0.5472900390625,0.780029296875,0.181396484375,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.94091796875,0.9765625,0.9462890625,0,0,0,0.66015625,0.201171875
